date,title,company,location,salary,source,is_walkin,link
2026-05-25 17:44,Senior Data Analyst -Predictive Analytics & Forecasting,Kaufman Rossin,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-data-analyst-predictive-analytics-forecasting-at-kaufman-rossin-4400975739?position=6&pageNum=0&refId=b35WEcoKq0JWdS0txQ1UcQ%3D%3D&trackingId=vgQ%2FmDd6KxeFL6h7oJ3xcw%3D%3D
2026-05-25 17:44,Data Engineer - Snowflake,Vivanti Consulting,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-snowflake-at-vivanti-consulting-4365960034?position=1&pageNum=0&refId=oSwGQlbtKX6fsHkqMM02FA%3D%3D&trackingId=3OjfAfTEGSNiDWHsG8vYWg%3D%3D
2026-05-25 19:40,Analyst - Supply Chain Analytics,Wesco,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analyst-supply-chain-analytics-at-wesco-4410021913?position=3&pageNum=0&refId=LIpzrOfcp6jP%2BwUYSDvHYg%3D%3D&trackingId=zKqg1mEinHvDtafpBrYA%2BQ%3D%3D
2026-05-25 19:40,Analytics & Workflow Automation Developer,Philips,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analytics-workflow-automation-developer-at-philips-4417882009?position=4&pageNum=0&refId=I%2FeL7Qd0CJGTxUNNaXhq8A%3D%3D&trackingId=Mg2s7GCmigmrjeg4l7PgdA%3D%3D
2026-05-25 19:40,Analytics Advisor,ExxonMobil India Careers,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analytics-advisor-at-exxonmobil-india-careers-4410024916?position=5&pageNum=0&refId=I%2FeL7Qd0CJGTxUNNaXhq8A%3D%3D&trackingId=Kcce2wfHnPpc1VgYDocYEA%3D%3D
2026-05-25 19:40,Tech Lead Data Business Intelligence - Bangalore,Concentrix,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/tech-lead-data-business-intelligence-bangalore-at-concentrix-4418918064?position=8&pageNum=0&refId=I%2FeL7Qd0CJGTxUNNaXhq8A%3D%3D&trackingId=JV218jIncjPGepiITn2tsw%3D%3D
2026-05-25 19:40,"Business Intelligence Engineer, GFS (Global Finance Solutiion)",Amazon,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-engineer-gfs-global-finance-solutiion-at-amazon-4418974738?position=10&pageNum=0&refId=I%2FeL7Qd0CJGTxUNNaXhq8A%3D%3D&trackingId=FPqyzpA9pyS3WSBiB85gww%3D%3D
2026-05-25 21:06,Lead Data Analyst – Business & Process,Dr. Reddy's Laboratories,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/lead-data-analyst-%E2%80%93-business-process-at-dr-reddy-s-laboratories-4418985920?position=3&pageNum=0&refId=EhRMOpdpt%2FyktJ9YLuhoQg%3D%3D&trackingId=w4osSiPi1jtyzKiU2SStPg%3D%3D
2026-05-25 22:35,Power Bi - Senior Analyst - Hyderabad,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-senior-analyst-hyderabad-at-deloitte-4418213306?position=1&pageNum=0&refId=uSVrz4agaddYPu%2BuT%2FLk7A%3D%3D&trackingId=Ek0z403oBr48xR4pu3%2B6%2Fg%3D%3D
2026-05-25 22:35,"Specialist, Analytics and Insights(IGPL) - Growth & Purpose - Hyderabad",Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/specialist-analytics-and-insights-igpl-growth-purpose-hyderabad-at-deloitte-4418206299?position=6&pageNum=0&refId=YhO5Z9Wgef8JVb4CNG55rA%3D%3D&trackingId=5e%2Fh62QvLH%2B%2Bc0Kf3rEIxw%3D%3D
2026-05-25 22:35,Business Analyst I - International Markets Analytics,Bristol Myers Squibb,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-analyst-i-international-markets-analytics-at-bristol-myers-squibb-4419103221?position=8&pageNum=0&refId=YhO5Z9Wgef8JVb4CNG55rA%3D%3D&trackingId=rUF0H9W6FSTQzNHI7LfHiw%3D%3D
2026-05-26 00:06,Data Analyst,Barclays,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-barclays-4415246464?position=7&pageNum=0&refId=qCgMx%2BIIMX0kNvlfsvXtjA%3D%3D&trackingId=dEehvjRZGd4yuyHXKK89Hg%3D%3D
2026-05-26 00:06,"Manager, Programming Analytics Lead",Bristol Myers Squibb,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/manager-programming-analytics-lead-at-bristol-myers-squibb-4419104226?position=10&pageNum=0&refId=pcDOTExzUWO5AKpOsOCR2w%3D%3D&trackingId=CwVLhCS6ZK8%2FzGnMWzpGmQ%3D%3D
2026-05-26 04:44,Data Analyst,Innova ESI,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-innova-esi-4419124843?position=4&pageNum=0&refId=tMcAB70MuJu%2BFLwfz%2F2zyw%3D%3D&trackingId=YOMoMjbVlC1QhGpRHoZwaQ%3D%3D
2026-05-26 04:44,FBS Assoc Data Admin Analyst - Power BI Devloper,Capgemini,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/fbs-assoc-data-admin-analyst-power-bi-devloper-at-capgemini-4415271157?position=2&pageNum=0&refId=h6mrdV1%2FdSZ3VXfVBAfRfA%3D%3D&trackingId=oRVgFSv%2FJm9c2b1TqnT6BQ%3D%3D
2026-05-26 08:32,Asset Management & Performance Analytics SME-PAN India,Capgemini Engineering,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/asset-management-performance-analytics-sme-pan-india-at-capgemini-engineering-4415279326?position=4&pageNum=0&refId=h%2F1VejffuFN8wTWGiEM5ZA%3D%3D&trackingId=vps%2FL3ecOD6AtJSdjC4y4A%3D%3D
2026-05-26 08:32,Data Engineer,RiDiK (a Subsidiary of CLPS. Nasdaq: CLPS),"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-ridik-a-subsidiary-of-clps-nasdaq-clps-4418226821?position=7&pageNum=0&refId=5aMezAy2ZqYAsAYmdDDJOw%3D%3D&trackingId=k13Sn07CafAsLF3Lf1fhNg%3D%3D
2026-05-26 08:32,"Investment Risk Analyst (CFA/FRM, SQL, Power BI, Python)",Franklin Templeton India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/investment-risk-analyst-cfa-frm-sql-power-bi-python-at-franklin-templeton-india-4418248164?position=6&pageNum=0&refId=YpkN6dN5JMorXlDT73Q3BA%3D%3D&trackingId=NNlpVxGU605KdBIc3kP57A%3D%3D
2026-05-26 08:32,Data Engineer,Lufthansa Systems,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-lufthansa-systems-4413642020?position=6&pageNum=0&refId=GgUuVuYRhmnYolswNNc1KA%3D%3D&trackingId=sw83Sqs%2BjjmxpwRZLzF53w%3D%3D
2026-05-26 08:32,Sr. Data Engineer (Engineering Ops - Experience),Columbia Sportswear Company,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/sr-data-engineer-engineering-ops-experience-at-columbia-sportswear-company-4416169694?position=7&pageNum=0&refId=GgUuVuYRhmnYolswNNc1KA%3D%3D&trackingId=OUa%2BjK9JJN%2FblvOzglc02g%3D%3D
2026-05-26 08:32,Principal Data Engineer (Delivery Engineering - DTC),Columbia Sportswear Company,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/principal-data-engineer-delivery-engineering-dtc-at-columbia-sportswear-company-4416172615?position=8&pageNum=0&refId=GgUuVuYRhmnYolswNNc1KA%3D%3D&trackingId=et47NMlvyR2A3L05Frajmw%3D%3D
2026-05-26 08:32,Data Modeler_4+ years,Zorba AI,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-modeler-4%2B-years-at-zorba-ai-4418250070?position=3&pageNum=0&refId=2vysdDZm6LrK2vl7g0qybg%3D%3D&trackingId=SFxch5zIlyRj3G2JWOTdJQ%3D%3D
2026-05-26 08:32,Data Engineer_7+Years,Zorba AI,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-7%2Byears-at-zorba-ai-4417866435?position=9&pageNum=0&refId=2vysdDZm6LrK2vl7g0qybg%3D%3D&trackingId=qit69xGJLWZ8EDS3jDBJGw%3D%3D
2026-05-26 08:32,Snowflake Data Engineer,BPMLinks,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/snowflake-data-engineer-at-bpmlinks-4415271275?position=10&pageNum=0&refId=2vysdDZm6LrK2vl7g0qybg%3D%3D&trackingId=IUZfkPOpHzE4Tnt1AAA9%2FA%3D%3D
2026-05-26 16:24,Data Analyst,Renesas Electronics,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-renesas-electronics-4419418672?position=1&pageNum=0&refId=fmyjp8pl%2FaHykB%2FtLnP%2Bpg%3D%3D&trackingId=GB%2Bq%2BBk1hRxMAPlv4seD9w%3D%3D
2026-05-26 16:24,Data Analyst,Undisclosed,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-undisclosed-4415292112?position=6&pageNum=0&refId=fmyjp8pl%2FaHykB%2FtLnP%2Bpg%3D%3D&trackingId=Z61Y367TtXDg7W5UQ9K5Tg%3D%3D
2026-05-26 16:24,Senior Analyst -APAC Analytics and Insights CoE- Hyderabad,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-analyst-apac-analytics-and-insights-coe-hyderabad-at-deloitte-4408686670?position=5&pageNum=0&refId=sn3eBTofrLrhRYC%2Fj6UNhA%3D%3D&trackingId=zoHAzCC1UrQgL2MgZEg5AA%3D%3D
2026-05-26 16:24,Clinical Data Analytics Lead,Novartis India,Greater Hyderabad Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/clinical-data-analytics-lead-at-novartis-india-4416816517?position=8&pageNum=0&refId=sn3eBTofrLrhRYC%2Fj6UNhA%3D%3D&trackingId=of4qlktFG2OFHjRbTCe9MQ%3D%3D
2026-05-26 16:24,BI Analyst,AMETEK,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/bi-analyst-at-ametek-4389056636?position=3&pageNum=0&refId=GiJXLewsDjqb0ngRYYUk0Q%3D%3D&trackingId=AbCkuZxiwSFvzkuoN%2BVUnw%3D%3D
2026-05-26 16:24,Business Intelligence Analyst (Finance),ExxonMobil India Careers,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-analyst-finance-at-exxonmobil-india-careers-4410095135?position=5&pageNum=0&refId=GiJXLewsDjqb0ngRYYUk0Q%3D%3D&trackingId=NKAbx%2B83k6GOb8YSrydegw%3D%3D
2026-05-26 16:24,Senior Analyst - Reporting & Analytics,LSEG,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-analyst-reporting-analytics-at-lseg-4369570974?position=8&pageNum=0&refId=GiJXLewsDjqb0ngRYYUk0Q%3D%3D&trackingId=b8e47Q6eduAk31XAzAc09Q%3D%3D
2026-05-26 16:24,Power BI Developer,Lufthansa Technik Services India Pvt Ltd,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-developer-at-lufthansa-technik-services-india-pvt-ltd-4416811193?position=5&pageNum=0&refId=CUiNeqP6KUhkFYbao%2BxSPQ%3D%3D&trackingId=cZ1ojM57HfTltml3vblHAA%3D%3D
2026-05-26 16:24,"Business Intelligence Engineer, Amazon",Amazon,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-engineer-amazon-at-amazon-4401731508?position=9&pageNum=0&refId=CUiNeqP6KUhkFYbao%2BxSPQ%3D%3D&trackingId=zS4QJyj0TUpWbHka%2BHU0qg%3D%3D
2026-05-26 16:24,Sr. Software Engineer - Power BI Job,YASH Technologies Middle East,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/sr-software-engineer-power-bi-job-at-yash-technologies-middle-east-4416822000?position=10&pageNum=0&refId=CUiNeqP6KUhkFYbao%2BxSPQ%3D%3D&trackingId=1%2Bt0K0xPfO%2F0mt5Q%2FtxD8Q%3D%3D
2026-05-26 16:24,Oracle Data Modeler - Senior Associate,PwC Acceleration Center India,"Bengaluru East, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/oracle-data-modeler-senior-associate-at-pwc-acceleration-center-india-4377374510?position=3&pageNum=0&refId=oSPr9UZiTOPNKOrw4GwNGA%3D%3D&trackingId=0%2BNQ8b4HxqLnwjuvsAmh9w%3D%3D
2026-05-26 16:24,Data Modeler- Assistant Manager- Hyderabad,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-modeler-assistant-manager-hyderabad-at-deloitte-4418270579?position=4&pageNum=0&refId=p2y6NfMkLIDzKwYCPCvtBA%3D%3D&trackingId=XoCOEZgeaCFTlBMiKmCjtw%3D%3D
2026-05-26 18:42,Data Analyst Intern,Cantor Fitzgerald,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-intern-at-cantor-fitzgerald-4418279396?position=3&pageNum=0&refId=6L0RYINNs%2B2SA8WlV8d%2BeA%3D%3D&trackingId=NjRi6gsVxsvvoHE5rbQ6xw%3D%3D
2026-05-26 18:42,Asset & Wealth Management - PWM Data Engineering - Analyst - Hyderabad,Goldman Sachs,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/asset-wealth-management-pwm-data-engineering-analyst-hyderabad-at-goldman-sachs-4409370698?position=10&pageNum=0&refId=6L0RYINNs%2B2SA8WlV8d%2BeA%3D%3D&trackingId=MKvGevzBw9PmfuJU0tUisw%3D%3D
2026-05-26 18:42,Data Analyst,Bottomline,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-bottomline-4410723334?position=5&pageNum=0&refId=j3Jv1S%2BlSnNmHKne6OZwAw%3D%3D&trackingId=7FhmFXaR4A31qxgFsiol6w%3D%3D
2026-05-26 18:42,"Business Data Analyst (Bangkok Based, relocation provided)",Agoda,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-data-analyst-bangkok-based-relocation-provided-at-agoda-4410540946?position=5&pageNum=0&refId=DXRPD3s%2B3gJ0UiLROIc6Zg%3D%3D&trackingId=ZxqHWJ1a94Rn08qaK5BxDA%3D%3D
2026-05-26 18:42,USI-EH27-Consulting-FT-BF-AI+Data Modelling- Analytics and Insights Engineer II,Deloitte,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/usi-eh27-consulting-ft-bf-ai%2Bdata-modelling-analytics-and-insights-engineer-ii-at-deloitte-4415289269?position=2&pageNum=0&refId=gUEnGU198AiVamQ6brqqsA%3D%3D&trackingId=QShMW0fJzXHW8iwwPFEK1Q%3D%3D
2026-05-26 18:42,Sr. Data Engineer (Delivery Engineering - DTC),Columbia Sportswear Company,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/sr-data-engineer-delivery-engineering-dtc-at-columbia-sportswear-company-4416164806?position=10&pageNum=0&refId=gUEnGU198AiVamQ6brqqsA%3D%3D&trackingId=KVDWK36uV3q0UyKZ0e%2FIaw%3D%3D
2026-05-26 18:42,"Principal Engineer I, BI & Analytics",Invesco,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/principal-engineer-i-bi-analytics-at-invesco-4416807161?position=7&pageNum=0&refId=HaWyrfrdG2TSzooNkhmPbA%3D%3D&trackingId=60eGk%2BZgDr%2B6zOdS38KeoA%3D%3D
2026-05-26 20:53,Sr. Data Analyst,Lenovo,"Bangalore Urban, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/sr-data-analyst-at-lenovo-4409347177?position=3&pageNum=0&refId=REJviETESQgvGE9Wlll1Tw%3D%3D&trackingId=tPILnIreL6rnbVby8iEgCQ%3D%3D
2026-05-26 20:53,Asset & Wealth Management - PWM Data Engineering - Associate - Hyderabad,Goldman Sachs,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/asset-wealth-management-pwm-data-engineering-associate-hyderabad-at-goldman-sachs-4409369726?position=5&pageNum=0&refId=dqv1BWq6gHA6k9xq7BuVog%3D%3D&trackingId=T%2BKdBxwayejqS%2B6YwoKO2w%3D%3D
2026-05-26 22:20,Asset & Wealth Management - PWM Data Engineering - Analyst - Bengaluru,Goldman Sachs,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/asset-wealth-management-pwm-data-engineering-analyst-bengaluru-at-goldman-sachs-4408689258?position=8&pageNum=0&refId=E1z1BkKFoiPCQaQywcGV3g%3D%3D&trackingId=5bZIlUQIyLME6051JzmVFg%3D%3D
2026-05-27 08:05,Data Engineer II (R-19147),Dun & Bradstreet,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-ii-r-19147-at-dun-bradstreet-4419804372?position=10&pageNum=0&refId=8FJoMLSXNBRZ6gHsQHZ8uQ%3D%3D&trackingId=a0xWOplBeb%2BiW0bRnndytA%3D%3D
2026-05-27 08:05,Lead Analyst- Data Analyst,CGI,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/lead-analyst-data-analyst-at-cgi-4419582020?position=2&pageNum=0&refId=1v39aohkf4g6E3e54zLynA%3D%3D&trackingId=FHNXeEoZOF56uv64Q%2B8nUg%3D%3D
2026-05-27 08:05,Data Analyst,Job Nexus India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-job-nexus-india-4418546664?position=6&pageNum=0&refId=1v39aohkf4g6E3e54zLynA%3D%3D&trackingId=6qTwb7BkAMkOfVpZwoaxoA%3D%3D
2026-05-27 08:05,"Services Support Associate II, Records & Compliance (Reporting & Analytics) - Hyderabad",Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/services-support-associate-ii-records-compliance-reporting-analytics-hyderabad-at-deloitte-4419591256?position=7&pageNum=0&refId=1v39aohkf4g6E3e54zLynA%3D%3D&trackingId=oGCBR%2FKKp1q619tREhsxOg%3D%3D
2026-05-27 15:42,"Data Engineer, YouTube",Google,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-youtube-at-google-4401114389?position=3&pageNum=0&refId=hmR9hFPXkbj6DnmppRPtww%3D%3D&trackingId=jntLoMTvsQcCmthbv%2Fhpgg%3D%3D
2026-05-27 15:42,Data Engineer,Mphasis,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-mphasis-4418586347?position=10&pageNum=0&refId=hmR9hFPXkbj6DnmppRPtww%3D%3D&trackingId=Ng9jHtLvrbW6Bhnkhpfr6g%3D%3D
2026-05-27 15:42,"Senior Data & BI Analyst (MS Power BI, Snowflake)",Franklin Templeton India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-data-bi-analyst-ms-power-bi-snowflake-at-franklin-templeton-india-4409376694?position=9&pageNum=0&refId=%2BDJNpYbaUDqQnzDvt2N%2B0Q%3D%3D&trackingId=b1Cyvg23GECGQvkPczGDUw%3D%3D
2026-05-27 15:42,Senior People Analytics and Insights Analyst,Kaseya,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-people-analytics-and-insights-analyst-at-kaseya-4409389141?position=6&pageNum=0&refId=T3aZt5FdxE%2Bs85c0O4emhw%3D%3D&trackingId=otN0OoOEF97OG3pSX2Hpxw%3D%3D
2026-05-27 15:42,Business Intelligence Analyst-Senior,FedEx,Greater Hyderabad Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-analyst-senior-at-fedex-4409923294?position=2&pageNum=0&refId=H%2BV82KOnV%2BPIiPzftLFz8w%3D%3D&trackingId=aXWjzaMQNt%2B1HNeSLF%2FpTQ%3D%3D
2026-05-27 15:42,Senior Analyst - Power BI - Consulting QRM - Risk and Brand Protection,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-analyst-power-bi-consulting-qrm-risk-and-brand-protection-at-deloitte-4393461983?position=3&pageNum=0&refId=H%2BV82KOnV%2BPIiPzftLFz8w%3D%3D&trackingId=z1Y%2F4Hj35yjO%2FP2QYFAcTA%3D%3D
2026-05-27 15:42,Conversational Reporting & Analytics,Novartis India,Greater Hyderabad Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/conversational-reporting-analytics-at-novartis-india-4417218669?position=4&pageNum=0&refId=Y2I89J%2BbfowKX5vh63lDFQ%3D%3D&trackingId=ZQqKXIC2R14%2BbkM9SMYkHg%3D%3D
2026-05-27 15:42,"Business Intel Engineer II, Delivery Choices Analytics and Research Team (DART)",Amazon,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intel-engineer-ii-delivery-choices-analytics-and-research-team-dart-at-amazon-4419840868?position=5&pageNum=0&refId=Y2I89J%2BbfowKX5vh63lDFQ%3D%3D&trackingId=aboJBIYSzLdf93FUVfoAeg%3D%3D
2026-05-27 15:42,Power BI - Specialist,Tata Consultancy Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-specialist-at-tata-consultancy-services-4419805986?position=9&pageNum=0&refId=Y2I89J%2BbfowKX5vh63lDFQ%3D%3D&trackingId=9PO%2FoQaRN1dyKo5%2Bj5HqLg%3D%3D
2026-05-27 15:42,Senior Data Analyst (12 Months Project),Elanco,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-data-analyst-12-months-project-at-elanco-4377755761?position=3&pageNum=0&refId=ot%2FWfCywHsINbe40XeiBYg%3D%3D&trackingId=D0Zogu%2BVLgQktq1QPkCuNw%3D%3D
2026-05-27 15:42,Data Analyst,IQVIA,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-iqvia-4418271982?position=4&pageNum=0&refId=ot%2FWfCywHsINbe40XeiBYg%3D%3D&trackingId=4OUlF9oOQMxnXbEvHEIu9A%3D%3D
2026-05-27 15:42,Data Analytics Engineer,AIIR Intelligent HVAC,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analytics-engineer-at-aiir-intelligent-hvac-4419487728?position=8&pageNum=0&refId=ot%2FWfCywHsINbe40XeiBYg%3D%3D&trackingId=MMlCV%2B92AdMjcmsDJ8pRsQ%3D%3D
2026-05-27 15:42,Data Engineer - DB2,Wissen Technology,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-db2-at-wissen-technology-4418573616?position=3&pageNum=0&refId=Yqv0Fk54kqu0gIStYAQKFQ%3D%3D&trackingId=0FcPR31kh9NeDeLlnIe4HA%3D%3D
2026-05-27 15:42,FBS - Elasticsearch Data Engineer (Medallion Architecture),Capgemini,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/fbs-elasticsearch-data-engineer-medallion-architecture-at-capgemini-4419833822?position=3&pageNum=0&refId=ca4TCv1l%2BMj8jidrF1h8ZA%3D%3D&trackingId=rpR%2BGK3kVgjNQENIDsHvCQ%3D%3D
2026-05-27 15:42,FBS Assoc Data Engineer,Capgemini,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/fbs-assoc-data-engineer-at-capgemini-4417217911?position=8&pageNum=0&refId=ca4TCv1l%2BMj8jidrF1h8ZA%3D%3D&trackingId=%2FIsSVeyuQQoYP0%2FD7Schzg%3D%3D
2026-05-27 18:27,We're Hiring | Data Analyst – Analytics Operations (Early joiners only),Spectral Consultants,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/we-re-hiring-data-analyst-%E2%80%93-analytics-operations-early-joiners-only-at-spectral-consultants-4418574023?position=1&pageNum=0&refId=sQ7x6VKjeBjw3ltgCdjZpQ%3D%3D&trackingId=%2Btvqd5tfsSjr%2FhaA4osiyg%3D%3D
2026-05-27 18:27,Data Analyst,Luxoft,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-luxoft-4419914219?position=3&pageNum=0&refId=sQ7x6VKjeBjw3ltgCdjZpQ%3D%3D&trackingId=LXxNyp7DXNxO26csobTYGQ%3D%3D
2026-05-27 18:27,Manager Data Analytics,GSK,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/manager-data-analytics-at-gsk-4419858774?position=4&pageNum=0&refId=sQ7x6VKjeBjw3ltgCdjZpQ%3D%3D&trackingId=I%2Buu6DD5qmbiLb8B70wUyw%3D%3D
2026-05-27 18:27,Audit Analytics Specialist,Baker Hughes,"Bengaluru East, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/audit-analytics-specialist-at-baker-hughes-4419876532?position=9&pageNum=0&refId=sQ7x6VKjeBjw3ltgCdjZpQ%3D%3D&trackingId=MDi4gwUUmuoQOLbwQAdoUw%3D%3D
2026-05-27 18:27,"Associate, Strategy & Analytics Support, Hyderabad",Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/associate-strategy-analytics-support-hyderabad-at-deloitte-4418812666?position=4&pageNum=0&refId=SS3mEet1799FZRwNgN0UOg%3D%3D&trackingId=n0K4LKyUPdv5Zde7O9JBEQ%3D%3D
2026-05-27 18:27,Senior Business Intelligence Analyst,HealthEdge,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-business-intelligence-analyst-at-healthedge-4410964464?position=7&pageNum=0&refId=fIDEl0ZAFX7z9TRS7Fga%2Fw%3D%3D&trackingId=GSTA3GtggsVEkHii8gBrdg%3D%3D
2026-05-27 18:27,IN_Senior Associate_Azure Data Engineer with Microsoft Fabric Analytics Engineer_Data and Analytics_Advisory_Bangalore,PwC India,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/in-senior-associate-azure-data-engineer-with-microsoft-fabric-analytics-engineer-data-and-analytics-advisory-bangalore-at-pwc-india-4410037376?position=9&pageNum=0&refId=SSvbZkFAMFa2%2F1Ist7wXRw%3D%3D&trackingId=%2FQFhm2ltHUnl8BM5%2F8RCqw%3D%3D
